Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2/20/15 18:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,0 Block of MARKET ST,-122.3950978,37.79405905
2/20/15 18:00,MISSING PERSON,MISSING ADULT,Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
2/20/15 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,CENTRAL,NONE,CHESTNUT ST / MONTGOMERY ST,-122.4051782,37.80476376
2/20/15 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,EUGENIA AV / BONVIEW ST,-122.4183463,37.74078888
2/20/15 18:00,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,NORTHERN,NONE,1900 Block of BEACH ST,-122.4406241,37.8039644
2/20/15 18:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,LOMBARD ST / FILLMORE ST,-122.4360492,37.79984122
2/20/15 17:50,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,INGLESIDE,"ARREST, BOOKED",500 Block of MONTEREY BL,-122.4469361,37.73165057
2/20/15 17:50,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082017,37.78688491
2/20/15 17:45,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,NORTHERN,NONE,GOUGH ST / WASHINGTON ST,-122.4261587,37.79263323
2/20/15 17:45,NON-CRIMINAL,FOUND PROPERTY,Friday,CENTRAL,NONE,300 Block of JEFFERSON ST,-122.418277,37.80796245
2/20/15 17:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,CENTRAL,NONE,2100 Block of TAYLOR ST,-122.4146569,37.8021551
2/20/15 17:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,SOUTHERN,NONE,1300 Block of MISSION ST,-122.4152575,37.77570959
2/20/15 17:30,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,SOUTHERN,NONE,0 Block of RINGOLD ST,-122.4103441,37.77398143
2/20/15 17:13,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Friday,MISSION,"ARREST, BOOKED",3900 Block of 18TH ST,-122.4317101,37.76114188
2/20/15 17:10,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,TARAVAL,"ARREST, BOOKED",1900 Block of ORTEGA ST,-122.4843936,37.75207622
2/20/15 17:10,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of ORTEGA ST,-122.4843936,37.75207622
2/20/15 17:10,ASSAULT,FALSE IMPRISONMENT,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of ORTEGA ST,-122.4843936,37.75207622
2/20/15 17:09,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,RICHMOND,NONE,300 Block of 7TH AV,-122.4653522,37.78191292
2/20/15 17:09,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",Friday,MISSION,"ARREST, BOOKED",3900 Block of 18TH ST,-122.4317101,37.76114188
2/20/15 17:09,WARRANTS,WARRANT ARREST,Friday,MISSION,"ARREST, BOOKED",3900 Block of 18TH ST,-122.4317101,37.76114188
2/20/15 17:09,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,MISSION,"ARREST, BOOKED",3900 Block of 18TH ST,-122.4317101,37.76114188
2/20/15 17:09,VEHICLE THEFT,STOLEN TRUCK,Friday,RICHMOND,NONE,300 Block of 7TH AV,-122.4653522,37.78191292
2/20/15 17:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,NONE,600 Block of HOWARD ST,-122.3998702,37.78542586
2/20/15 17:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,NONE,0 Block of GERMANIA ST,-122.4293329,37.77075928
2/20/15 17:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,TARAVAL,NONE,1600 Block of HOLLOWAY AV,-122.4782782,37.72094516
2/20/15 17:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,NORTHERN,NONE,400 Block of GOUGH ST,-122.423094,37.77710772
2/20/15 17:00,OTHER OFFENSES,CRUELTY TO ANIMALS,Friday,NORTHERN,NONE,400 Block of GOUGH ST,-122.423094,37.77710772
2/20/15 17:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
2/20/15 17:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,INGLESIDE,NONE,FOLSOM ST / EUGENIA AV,-122.4133073,37.74028571
2/20/15 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,1500 Block of VANNESS AV,-122.4220627,37.78992
2/20/15 17:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,NORTHERN,NONE,500 Block of OAK ST,-122.4283671,37.77422872
2/20/15 16:54,ASSAULT,BATTERY,Friday,TENDERLOIN,NONE,400 Block of LEAVENWORTH ST,-122.4145938,37.78511998
2/20/15 16:45,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711
2/20/15 16:45,ASSAULT,BATTERY,Friday,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711
2/20/15 16:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007
2/20/15 16:43,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,CENTRAL,NONE,1500 Block of SACRAMENTO ST,-122.4184062,37.79175718
2/20/15 16:35,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.4137112,37.77966604
2/20/15 16:33,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
2/20/15 16:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,1300 Block of CLAY ST,-122.4152963,37.79306214
2/20/15 16:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,BEALE ST / BRYANT ST,-122.3896395,37.78622504
2/20/15 16:25,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
2/20/15 16:23,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Friday,NORTHERN,NONE,LAGUNA ST / BROADWAY ST,-122.4299905,37.79489446
2/20/15 16:13,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219
2/20/15 16:03,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,RICHMOND,NONE,2800 Block of JACKSON ST,-122.4419958,37.79146817
2/20/15 16:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,CENTRAL,NONE,0 Block of GEARY ST,-122.4042776,37.78791853
2/20/15 16:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,CENTRAL,NONE,0 Block of GEARY ST,-122.4042776,37.78791853
2/20/15 16:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,NORTHERN,NONE,1500 Block of GREENWICH ST,-122.4251848,37.8002544
2/20/15 16:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,STEUART ST / HOWARD ST,-122.3916489,37.79200525
2/20/15 16:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,1500 Block of FLORIDA ST,-122.4096773,37.74793215
2/20/15 15:52,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,BAYVIEW,"ARREST, BOOKED",CARGO WY / JENNINGS ST,-122.3768501,37.74019357
2/20/15 15:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,BAYVIEW,NONE,1400 Block of INDIANA ST,-122.3905531,37.75201864
2/20/15 15:45,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,MISSION,"ARREST, BOOKED",17TH ST / SHOTWELL ST,-122.4162304,37.76363377
2/20/15 15:44,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TARAVAL,NONE,300 Block of MONTICELLO ST,-122.4708349,37.72066027
2/20/15 15:38,OTHER OFFENSES,PROBATION VIOLATION,Friday,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693
2/20/15 15:38,OTHER OFFENSES,RESISTING ARREST,Friday,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693
2/20/15 15:38,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,SOUTHERN,NONE,900 Block of MARKET ST,-122.4085951,37.78370693
2/20/15 15:32,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.4116151,37.78316141
2/20/15 15:32,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.4116151,37.78316141
2/20/15 15:30,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
2/20/15 15:30,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
2/20/15 15:11,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,BAYVIEW,UNFOUNDED,25TH ST / CONNECTICUT ST,-122.3965161,37.75231122
2/20/15 15:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,100 Block of OTIS ST,-122.4203035,37.77089689
2/20/15 15:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,PARK,NONE,OAK ST / SCOTT ST,-122.435753,37.7733438
2/20/15 15:00,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
2/20/15 15:00,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,NONE,2200 Block of MARKET ST,-122.432198,37.76511073
2/20/15 15:00,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Friday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
2/20/15 15:00,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
2/20/15 15:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,RICHMOND,NONE,500 Block of 6TH AV,-122.4641456,37.7781418
2/20/15 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,400 Block of 10TH ST,-122.4105412,37.77091306
2/20/15 15:00,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Friday,INGLESIDE,NONE,0 Block of WILDER ST,-122.43341,37.73408997
2/20/15 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
2/20/15 15:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,NONE,0 Block of WILDER ST,-122.43341,37.73408997
2/20/15 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,OAK ST / SCOTT ST,-122.435753,37.7733438
2/20/15 15:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,PARK,NONE,OAK ST / SCOTT ST,-122.435753,37.7733438
2/20/15 15:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,BAYVIEW,NONE,600 Block of INDIANA ST,-122.3917271,37.76285148
2/20/15 15:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,INGLESIDE,NONE,300 Block of MONTCALM ST,-122.4097558,37.74567175
2/20/15 15:00,NON-CRIMINAL,LOST PROPERTY,Friday,MISSION,NONE,400 Block of ELIZABETH ST,-122.430855,37.7522378
2/20/15 15:00,NON-CRIMINAL,LOST PROPERTY,Friday,MISSION,NONE,20TH ST / VALENCIA ST,-122.421274,37.75850007
2/20/15 15:00,MISSING PERSON,MISSING ADULT,Friday,NORTHERN,UNFOUNDED,1600 Block of POST ST,-122.4289927,37.7857262
2/20/15 15:00,MISSING PERSON,FOUND PERSON,Friday,NORTHERN,UNFOUNDED,1600 Block of POST ST,-122.4289927,37.7857262
2/20/15 14:56,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,SOUTHERN,NONE,700 Block of MISSION ST,-122.4028436,37.78571847
2/20/15 14:46,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3937927,37.78056819
2/20/15 14:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
2/20/15 14:42,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Friday,RICHMOND,NONE,3300 Block of CLAY ST,-122.448019,37.78901612
2/20/15 14:42,NON-CRIMINAL,AIDED CASE,Friday,RICHMOND,NONE,3300 Block of CLAY ST,-122.448019,37.78901612
2/20/15 14:36,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,INGLESIDE,NONE,400 Block of ARLINGTON ST,-122.4293025,37.73521383
2/20/15 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,800 Block of FRONT ST,-122.3999033,37.79922305
2/20/15 14:30,NON-CRIMINAL,FOUND PROPERTY,Friday,CENTRAL,NONE,300 Block of POST ST,-122.4076129,37.7884486
2/20/15 14:30,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.3996254,37.7831585
2/20/15 14:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4216445,37.74299701
2/20/15 14:18,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,CENTRAL,"ARREST, BOOKED",700 Block of BROADWAY ST,-122.4091648,37.79761461
2/20/15 14:18,WARRANTS,WARRANT ARREST,Friday,CENTRAL,"ARREST, BOOKED",700 Block of BROADWAY ST,-122.4091648,37.79761461
2/20/15 14:15,ASSAULT,BATTERY,Friday,TENDERLOIN,"ARREST, BOOKED",0 Block of GROVE ST,-122.4156425,37.77883232
2/20/15 14:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,PACIFIC AV / GRANT AV,-122.406832,37.79690288
2/20/15 14:10,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,CENTRAL,NONE,600 Block of CALIFORNIA ST,-122.4050258,37.79250834
2/20/15 14:10,ASSAULT,BATTERY,Friday,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.3876087,37.73296587
2/20/15 14:07,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,1000 Block of FULTON ST,-122.434068,37.77743774
2/20/15 14:02,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.4064279,37.78710945
2/20/15 14:00,FRAUD,"FALSE PRETENSES, GRAND THEFT",Friday,NORTHERN,NONE,700 Block of GOLDEN GATE AV,-122.4229356,37.78076856
2/20/15 14:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,NORTHERN,NONE,2400 Block of JACKSON ST,-122.4353855,37.79231089
2/20/15 13:55,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,NORTHERN,NONE,1800 Block of UNION ST,-122.4297413,37.79776457
2/20/15 13:45,MISSING PERSON,MISSING JUVENILE,Friday,MISSION,NONE,900 Block of POTRERO AV,-122.4066049,37.75715804
2/20/15 13:42,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,TARAVAL,NONE,OCEAN AV / MIRAMAR AV,-122.4581899,37.72431647
2/20/15 13:40,ROBBERY,"ROBBERY, BODILY FORCE",Friday,TARAVAL,NONE,1300 Block of 47TH AV,-122.5069944,37.76129255
2/20/15 13:40,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,TARAVAL,NONE,1300 Block of 47TH AV,-122.5069944,37.76129255
2/20/15 13:40,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,TARAVAL,NONE,1300 Block of 47TH AV,-122.5069944,37.76129255
2/20/15 13:40,KIDNAPPING,FALSE IMPRISONMENT,Friday,TARAVAL,NONE,1300 Block of 47TH AV,-122.5069944,37.76129255
2/20/15 13:35,FAMILY OFFENSES,"CHILDREN, ABANDONMENT & NEGLECT OF (GENERAL)",Friday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.4200705,37.764972
2/20/15 13:30,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Friday,MISSION,"ARREST, BOOKED",JULIAN AV / 14TH ST,-122.4212134,37.7681977
2/20/15 13:30,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,MISSION,"ARREST, BOOKED",JULIAN AV / 14TH ST,-122.4212134,37.7681977
2/20/15 13:30,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,MISSION,"ARREST, BOOKED",JULIAN AV / 14TH ST,-122.4212134,37.7681977
2/20/15 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.4447071,37.72493073
2/20/15 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,400 Block of JOHNFKENNEDY DR,-122.4652087,37.77261005
2/20/15 13:28,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
2/20/15 13:26,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,MISSION,"ARREST, BOOKED",400 Block of FLORIDA ST,-122.4111983,37.76360408
2/20/15 13:17,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,MISSION,"ARREST, BOOKED",YORK ST / 21ST ST,-122.4086546,37.75765029
2/20/15 13:15,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TENDERLOIN,UNFOUNDED,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
2/20/15 13:15,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,POST ST / POWELL ST,-122.4084039,37.78829339
2/20/15 13:10,ASSAULT,BATTERY,Friday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336
2/20/15 13:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,400 Block of CROSSOVER DR,-122.4781955,37.76867464
2/20/15 13:10,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Friday,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336
2/20/15 13:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,MISSION,NONE,100 Block of GUERRERO ST,-122.4244338,37.7694357
2/20/15 13:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,TENDERLOIN,NONE,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
2/20/15 13:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,TARAVAL,NONE,26TH AV / VICENTE ST,-122.4829318,37.73899173
2/20/15 12:56,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,MISSION,NONE,17TH ST / SOUTH VAN NESS AV,-122.4173326,37.7635719
2/20/15 12:51,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,BAYVIEW,NONE,3RD ST / REVERE AV,-122.3915229,37.73243239
2/20/15 12:48,ASSAULT,"FIREARM, DISCHARGING IN GROSSLY NEGLIGENT MANNER",Friday,BAYVIEW,NONE,1700 Block of LASALLE AV,-122.3914348,37.73812709
2/20/15 12:48,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Friday,BAYVIEW,NONE,1700 Block of LASALLE AV,-122.3914348,37.73812709
2/20/15 12:44,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Friday,MISSION,"ARREST, BOOKED",16TH ST / POND ST,-122.4322818,37.7642892
2/20/15 12:36,NON-CRIMINAL,CASE CLOSURE,Friday,INGLESIDE,UNFOUNDED,100 Block of CAYUGA AV,-122.430963,37.73107036
2/20/15 12:36,NON-CRIMINAL,COURTESY REPORT,Friday,INGLESIDE,UNFOUNDED,100 Block of CAYUGA AV,-122.430963,37.73107036
2/20/15 12:36,OTHER OFFENSES,"MONEY, PROPERTY OR LABOR, FRAUDULENTLY OBTAINING",Friday,INGLESIDE,UNFOUNDED,100 Block of CAYUGA AV,-122.430963,37.73107036
2/20/15 12:36,FRAUD,REAL ESTATE FRAUD,Friday,INGLESIDE,UNFOUNDED,100 Block of CAYUGA AV,-122.430963,37.73107036
2/20/15 12:30,NON-CRIMINAL,FOUND PROPERTY,Friday,TARAVAL,NONE,200 Block of LEE AV,-122.4540421,37.72266984
2/20/15 12:20,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,PARK,UNFOUNDED,BURNETT AV / HOPKINS AV,-122.4446403,37.75313665
2/20/15 12:20,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,PARK,UNFOUNDED,BURNETT AV / HOPKINS AV,-122.4446403,37.75313665
2/20/15 12:20,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,JUVENILE BOOKED,800 Block of MARKET ST,-122.4076335,37.78418935
2/20/15 12:20,SECONDARY CODES,JUVENILE INVOLVED,Friday,SOUTHERN,JUVENILE BOOKED,800 Block of MARKET ST,-122.4076335,37.78418935
2/20/15 12:15,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,NORTHERN,NONE,0 Block of FELL ST,-122.4185025,37.77654904
2/20/15 12:15,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,CENTRAL,NONE,JACKSON ST / STOCKTON ST,-122.4082547,37.79582231
2/20/15 12:15,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,CENTRAL,NONE,JACKSON ST / STOCKTON ST,-122.4082547,37.79582231
2/20/15 12:15,NON-CRIMINAL,FOUND PROPERTY,Friday,NORTHERN,NONE,0 Block of FELL ST,-122.4185025,37.77654904
2/20/15 12:10,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Friday,CENTRAL,NONE,1100 Block of GRANT AV,-122.4069545,37.79717657
2/20/15 12:05,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,PARK,NONE,500 Block of TWINPEAKS BL,-122.4467572,37.75318452
2/20/15 12:00,NON-CRIMINAL,COURTESY REPORT,Friday,MISSION,NONE,400 Block of CLIPPER ST,-122.4349751,37.74877296
2/20/15 12:00,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,NORTHERN,NONE,1600 Block of VANNESS AV,-122.4222535,37.79086272
2/20/15 12:00,OTHER OFFENSES,FALSE PERSONATION,Friday,CENTRAL,UNFOUNDED,200 Block of LOMBARD ST,-122.4053558,37.80378259
2/20/15 12:00,NON-CRIMINAL,CASE CLOSURE,Friday,CENTRAL,UNFOUNDED,200 Block of LOMBARD ST,-122.4053558,37.80378259
2/20/15 12:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,RICHMOND,"ARREST, BOOKED",2600 Block of SACRAMENTO ST,-122.4365008,37.78946921
2/20/15 12:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
2/20/15 12:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Friday,CENTRAL,NONE,200 Block of SACRAMENTO ST,-122.3984055,37.79441201
2/20/15 12:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,MISSION,NONE,400 Block of CLIPPER ST,-122.4349751,37.74877296
2/20/15 12:00,NON-CRIMINAL,COURTESY REPORT,Friday,CENTRAL,UNFOUNDED,200 Block of LOMBARD ST,-122.4053558,37.80378259
2/20/15 12:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,INGLESIDE,NONE,400 Block of JOOST AV,-122.4454748,37.7323966
2/20/15 12:00,NON-CRIMINAL,CASE CLOSURE,Friday,MISSION,NONE,400 Block of CLIPPER ST,-122.4349751,37.74877296
2/20/15 12:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,SOUTHERN,NONE,300 Block of BEALE ST,-122.3919855,37.78802038
2/20/15 12:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,PARK,NONE,DIVISADERO ST / WALLER ST,-122.4368514,37.7703426
2/20/15 11:52,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,BAYVIEW,"ARREST, BOOKED",3RD ST / OAKDALE AV,-122.3906976,37.73479699
2/20/15 11:50,ASSAULT,BATTERY,Friday,SOUTHERN,NONE,500 Block of MISSION ST,-122.3980172,37.78949057
2/20/15 11:47,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,2800 Block of OCTAVIA ST,-122.4289416,37.7984091
2/20/15 11:44,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,BAYVIEW,NONE,BAY SHORE BL / OAKDALE AV,-122.4052425,37.74305069
2/20/15 11:39,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,RICHMOND,"ARREST, BOOKED",FULTON ST / 16TH AV,-122.4745517,37.77301071
2/20/15 11:39,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,RICHMOND,"ARREST, BOOKED",FULTON ST / 16TH AV,-122.4745517,37.77301071
2/20/15 11:33,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,MISSION,NONE,3400 Block of CESAR CHAVEZ ST,-122.4186949,37.74824538
2/20/15 11:33,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,NONE,3400 Block of CESAR CHAVEZ ST,-122.4186949,37.74824538
2/20/15 11:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1800 Block of OCEAN AV,-122.4616832,37.72518972
2/20/15 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,MISSION,NONE,16TH ST / MARKET ST,-122.4330752,37.76419378
